mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.03299975395202637,0.002159943175016208,0.0020001729329427085,2.247831920581015e-07,0.6,0.5,0.0001,3,10,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 1.0}",0.9119170984455959,0.9119170984455959,0.9194805194805195,0.9144382387905704,0.0035654308685089584,8108
0.004334211349487305,0.0004705291181501631,0.0016655127207438152,0.0004703048998084565,0.6,0.5,0.0001,4,1,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.6}",0.9326424870466321,0.917098445595855,0.9246753246753247,0.9248054191059372,0.006346495073478318,4378
0.004666884740193685,0.0004714266399769444,0.0016666253407796223,0.0004712580023566753,0.6,0.5,0.0001,4,1,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 0.8}",0.9326424870466321,0.9067357512953368,0.9428571428571428,0.9274117937330372,0.015203263827130296,3396
0.004666884740193685,0.0004714268007468411,0.0016664663950602214,0.0004711456107702375,0.6,0.5,0.0001,4,1,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 5, 'subsample': 1.0}",0.927461139896373,0.9119170984455959,0.9454545454545454,0.9282775945988381,0.0137037716628284,3165
0.00633390744527181,0.0004714827855295644,0.0013327598571777344,0.00047137071552122374,0.6,0.5,0.0001,4,1,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.6}",0.9352331606217616,0.9196891191709845,0.935064935064935,0.9299957382858937,0.007288203854830609,2820
0.006333748499552409,0.0004709209483043148,0.0019997755686442056,4.899036091938795e-07,0.6,0.5,0.0001,4,1,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.8}",0.9378238341968912,0.9119170984455959,0.9428571428571428,0.9308660251665432,0.013555562620174731,2486
0.0056667327880859375,0.0004717075687024718,0.0020002524058024087,1.1239159602905075e-07,0.6,0.5,0.0001,4,1,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 1.0}",0.9430051813471503,0.917098445595855,0.935064935064935,0.9317228540026466,0.010837185018630383,2330
0.007666667302449544,0.0009430216915049132,0.0016663869222005208,0.00047142663997694437,0.6,0.5,0.0001,4,1,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.6}",0.9326424870466321,0.9196891191709845,0.935064935064935,0.9291321804275171,0.006750092247335926,3036
0.008000532786051432,4.052336624139774e-07,0.0016658306121826172,0.0004717075687024718,0.6,0.5,0.0001,4,1,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.8}",0.9326424870466321,0.9119170984455959,0.9428571428571428,0.9291389094497902,0.012871878366680951,2955
0.008000373840332031,5.150429962800233e-07,0.0013329188028971355,0.0004710893848110801,0.6,0.5,0.0001,4,1,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 1.0}",0.9378238341968912,0.917098445595855,0.935064935064935,0.9299957382858937,0.009189051461910989,2820
