Title,Author,Year,Rating,Raters
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,Missing,4.46,259516
Strange Highways (Hardcover),Dean Koontz,Missing,3.87,19481
The Woods Are Always Watching (Hardcover),Stephanie Perkins,Missing,3.08,6313
Wonderland (Hardcover),Zoje Stage,Missing,3.11,3792
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
Dark Tales (Hardcover),Shirley Jackson,Missing,4.02,5457
Riding the Bullet (Audio Cassette),Stephen King,Missing,3.65,16534
Goblin (Hardcover),Josh Malerman,Missing,3.42,3691
Apartment 16 (Paperback),Adam Nevill,Missing,3.19,4662
"Welcome to Camp Nightmare  (Goosebumps, #9)",R.L. Stine,Missing,3.78,15520
"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz,Missing,3.98,27478
And Then There Were None (Paperback),Agatha Christie,Missing,4.28,1129330
"The Last Town (Wayward Pines, #3)",Blake Crouch,Missing,4.09,52953
The Wolfen (Paperback),Whitley Strieber,Missing,3.84,7138
The Fervor (Hardcover),Alma Katsu,Missing,3.67,1926
Twelve Nights at Rotter House (Paperback),J.W. Ocker,Missing,3.43,2558
"Frozen Charlotte (Frozen Charlotte, #1)",Alex Bell,Missing,4.22,8998
"Wayward (Wayward Pines, #2)",Blake Crouch,Missing,4.14,57762
The Book Eaters (Hardcover),Sunyi Dean,Missing,3.78,7965
The Nest (Kindle Edition),Kenneth Oppel,Missing,3.73,9944
The Dead Girls of Hysteria Hall (Hardcover),Katie Alender,Missing,3.98,6885
Little Star (Hardcover),John Ajvide Lindqvist,Missing,3.63,6765
You've Lost a Lot of Blood (Paperback),Eric LaRocca,Missing,3.44,2999
Sensor (Hardcover),Junji Ito,Missing,3.59,5871
The House of Thunder (Mass Market Paperback),Leigh Nichols,Missing,3.80,18267
Basketful of Heads (Hardcover),Joe Hill,Missing,4.08,4568
"Revival, Vol. 1: You're Among Friends (Paperback)",Tim Seeley,Missing,3.86,8496
The Hiding Place (Hardcover),C.J. Tudor,Missing,3.62,27899
"The Black Barn (Gideon Falls, #1)",Jeff Lemire,Missing,4.15,6714
"Ashes (Ashes Trilogy, #1)",Ilsa J. Bick,Missing,3.94,25004
Creature (Paperback),John Saul,Missing,3.85,10980
Herbert West—Reanimator (Paperback),H.P. Lovecraft,Missing,3.85,5704
"Agents of Dreamland (Tinfoil Dossier, #1)",Caitlín R. Kiernan,Missing,3.67,3762
Violet (Paperback),Scott   Thomas,Missing,3.56,2158
Endless Night (Paperback),Richard Laymon,Missing,3.93,5264
"I Don't Want to Kill You (John Cleaver, #3)",Dan Wells,Missing,4.23,10517
Darkness on the Edge of Town (Paperback),Brian Keene,Missing,3.66,3655
The Remaking (Paperback),Clay McLeod Chapman,Missing,3.25,2066
"Contagion (Contagion, #1)",Erin Bowman,Missing,3.89,5315
A Lush and Seething Hell: Two Tales of Cosmic Horror (Hardcover),John Hornor Jacobs,Missing,3.85,2026
Cold Hand in Mine: Strange Stories (Hardcover),Robert Aickman,Missing,3.98,2888
"Dearly Devoted Dexter (Dexter, #2)",Jeff Lindsay,Missing,3.86,47770
"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,Missing,4.01,228960
Tales of Mystery and Imagination (Hardcover),Edgar Allan Poe,Missing,4.12,9034
Dissolving Classroom (Paperback),Junji Ito,Missing,3.82,6909
"The Whispering Skull (Lockwood & Co., #2)",Jonathan Stroud,Missing,4.34,21273
"The Killing Dance (Anita Blake, Vampire Hunter, #6)",Laurell K. Hamilton,Missing,4.13,70951
In a Glass Darkly (Paperback),J. Sheridan Le Fanu,Missing,3.84,4973
"Alien: Out of the Shadows (Canonical Alien Trilogy, #1)",Tim Lebbon,Missing,3.80,9823
Wounds: Six Stories from the Border of Hell (Hardcover),Nathan Ballingrud,Missing,4.08,2367
The Hollow Ones (Hardcover),Guillermo del Toro,Missing,3.69,5987
"Swamp Thing, Vol. 1: Saga of the Swamp Thing (Paperback)",Alan Moore,Missing,4.22,25501
The Legend of Sleepy Hollow and Other Stories (Paperback),Washington Irving,Missing,3.93,54364
The Howling (Mass Market Paperback),Gary Brandner,Missing,3.95,13522
The Lighthouse Witches (Paperback),C.J.  Cooke,Missing,3.98,10207
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
"A Deadly Education (The Scholomance, #1)",Naomi Novik,Missing,4.01,106167
1984 (Paperback),George Orwell,Missing,4.19,3976948
One Rainy Night (Paperback),Richard Laymon,Missing,3.86,4088
The Bright Lands (Hardcover),John Fram,Missing,3.42,3805
Thin Air: A Ghost Story (Hardcover),Michelle Paver,Missing,3.82,6256
Pretty Girls (Paperback),Karin Slaughter,Missing,4.03,249557
Hemlock Grove (Paperback),Brian McGreevy,Missing,3.48,6729
Mary: An Awakening of Terror (Paperback),Nat Cassidy,Missing,3.91,1148
And Then I Woke Up (Paperback),Malcolm Devlin,Missing,3.61,1596
Coraline (Hardcover),P. Craig Russell,Missing,4.05,31643
"Alice in Zombieland (White Rabbit Chronicles, #1)",Gena Showalter,Missing,4.03,42676
Tell Me I’m Worthless (Paperback),Alison Rumfitt,Missing,4.06,1853
"Something is Killing the Children, Vol. 2 (Paperback)",James Tynion IV,Missing,4.26,5713
"The Ghost Next Door  (Goosebumps, #10)",R.L. Stine,Missing,3.77,10445
Cuckoo Song (Paperback),Frances Hardinge,Missing,3.96,7733
"The Werewolf of Fever Swamp (Goosebumps, #14)",R.L. Stine,Missing,3.84,14446
The Fifth Child (Paperback),Doris Lessing,Missing,3.60,18115
"Carter & Lovecraft (Carter & Lovecraft, #1)",Jonathan L. Howard,Missing,3.86,5426
Little Eve (Hardcover),Catriona Ward,Missing,3.89,1753
1922,Stephen King,Missing,3.92,11995
"Dead of Night (Dead of Night, #1)",Jonathan Maberry,Missing,3.98,6527
Gil's All Fright Diner (Mass Market Paperback),A. Lee Martinez,Missing,3.85,12764
House of Small Shadows (Hardcover),Adam Nevill,Missing,3.40,2758
Audrey Rose (Mass Market Paperback),Frank De Felitta,Missing,3.89,21368
The Night Strangers (Hardcover),Chris Bohjalian,Missing,3.18,16985
Ghoul (Paperback),Brian Keene,Missing,3.86,4265
Prosper's Demon (Paperback),K.J. Parker,Missing,3.73,4316
Lovesickness (Hardcover),Junji Ito,Missing,4.03,5277
A Night in the Lonesome October (Paperback),Roger Zelazny,Missing,4.20,9883
"Lair of Dreams (The Diviners, #2)",Libba Bray,Missing,4.11,30232
"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan,Missing,4.23,28806
I Know What You Did Last Summer (Paperback),Lois Duncan,Missing,3.45,14508
"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,Missing,4.08,67817
Scary Stories Treasury (Hardcover),Alvin Schwartz,Missing,4.32,9003
"Perdido Street Station (New Crobuzon, #1)",China Miéville,Missing,3.97,65166
Castaways (Mass Market Paperback),Brian Keene,Missing,3.61,3242
The Between (Paperback),Tananarive Due,Missing,4.08,2369
Empire of Wild (Hardcover),Cherie Dimaline,Missing,3.76,8616
"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,Missing,4.13,1804766
"Monstress, Vol. 2: The Blood (Paperback)",Marjorie M. Liu,Missing,4.30,18012
"Graveminder (Graveminder, #1)",Melissa Marr,Missing,3.49,12819
"Domain (Rats, #3)",James Herbert,Missing,3.99,6213
The Lost Causes of Bleak Creek (Hardcover),Rhett McLaughlin,Missing,3.94,10825
"Deadspeak (Necroscope, #4)",Brian Lumley,Missing,4.14,5136
Let's Go Play at the Adams' (Paperback),Mendal W. Johnson,Missing,3.50,2167
The Shunned House (Kindle Edition),H.P. Lovecraft,Missing,3.54,4965
After the People Lights Have Gone Off (Paperback),Stephen Graham Jones,Missing,3.70,1666
"Dust & Decay (Rot & Ruin, #2)",Jonathan Maberry,Missing,4.28,17524
"A Game of You (The Sandman, #5)",Neil Gaiman,Missing,4.42,60394
Dear Laura (Kindle Edition),Gemma Amor,Missing,3.74,3039
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
Revelator (Hardcover),Daryl Gregory,Missing,4.02,2785
The Eyes of Darkness (Hardcover),Dean Koontz,Missing,3.82,30532
"What Comes After (The Walking Dead, #18)",Robert Kirkman,Missing,4.22,10744
"東京喰種トーキョーグール 2 (Tokyo Ghoul, #2)",Sui Ishida,Missing,4.44,32312
Mine (Paperback),Robert McCammon,Missing,3.91,10396
Our Lady of Darkness (Mass Market Paperback),Fritz Leiber,Missing,3.65,2105
The Walking Dead: Compendium Two (Paperback),Robert Kirkman,Missing,4.52,18898
The Weird: A Compendium of Strange and Dark Stories (Paperback),Ann VanderMeer,Missing,4.26,2174
"Demon Thief (The Demonata, #2)",Darren Shan,Missing,4.16,15187
"Afterlife with Archie, Vol. 1: Escape from Riverdale (Paperback)",Roberto Aguirre-Sacasa,Missing,4.06,6701
"The Two Dead Girls (The Green Mile, #1)",Stephen King,Missing,4.51,34621
Japanese Tales of Mystery & Imagination (Paperback),Edogawa Rampo,Missing,4.05,4317
The House with a Clock in Its Walls (Paperback),John Bellairs,Missing,3.74,18600
The Yellow Wallpaper and Other Stories (Paperback),Charlotte Perkins Gilman,Missing,4.05,82220
"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",Laurell K. Hamilton,Missing,4.09,63030
"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,Missing,4.03,168190
"Uncle Montague's Tales of Terror (Tales of Terror, #1)",Chris Priestley,Missing,4.04,5372
The Houseguest and Other Stories (Paperback),Amparo Dávila,Missing,3.76,4824
"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,Missing,4.05,64073
Alien (Paperback),Alan Dean Foster,Missing,4.09,19402
Lost Boy Lost Girl (Mass Market Paperback),Peter Straub,Missing,3.49,5140
The Color Out of Space (ebook),H.P. Lovecraft,Missing,4.04,7096
My Dearest Darkest (Paperback),Kayla Cottingham,Missing,3.83,2301
"Let's Get Invisible! (Goosebumps, #6)",R.L. Stine,Missing,3.57,10700
Dark Rivers of the Heart (Paperback),Dean Koontz,Missing,3.93,18724
The Darkest Evening of the Year (Hardcover),Dean Koontz,Missing,3.76,27766
Dead Sea (Paperback),Brian Keene,Missing,3.86,5405
Horseman: A Tale of Sleepy Hollow (Paperback),Christina Henry,Missing,3.74,3670
Follow Me to Ground (Hardcover),Sue Rainsford,Missing,3.58,6868
"13 Bullets (Laura Caxton, #1)",David Wellington,Missing,3.63,4285
"Monster, She Wrote: The Women Who Pioneered Horror and Speculative Fiction (Kindle Edition)",Lisa Kröger,Missing,4.08,3295
"The Lamb Will Slaughter the Lion (Danielle Cain, #1)",Margaret Killjoy,Missing,3.62,2879
The Mask (Paperback),Dean Koontz,Missing,3.80,18618
Uncle Silas (Paperback),J. Sheridan Le Fanu,Missing,3.74,6194
The Ceremonies (Mass Market Paperback),T.E.D. Klein,Missing,3.83,2019
His Hideous Heart (Hardcover),Dahlia Adler,Missing,3.57,2441
Shadows (Mass Market Paperback),John Saul,Missing,3.94,11868
Helter Skelter: The True Story of the Manson Murders (Paperback),Vincent Bugliosi,Missing,4.05,138153
"House of Furies (House of Furies, #1)",Madeleine Roux,Missing,3.78,6490
"Blood Meridian, or the Evening Redness in the West (Paperback)",Cormac McCarthy,Missing,4.16,129692
"If There Be Thorns (Dollanganger, #3)",V.C. Andrews,Missing,3.77,46662
"Fatale, Vol. 1: Death Chases Me (Paperback)",Ed Brubaker,Missing,3.89,9132
"American Vampire, Vol. 2 (Hardcover)",Scott Snyder,Missing,4.06,12216
Comes the Blind Fury (Paperback),John Saul,Missing,3.97,7078
Whisper Down the Lane (Hardcover),Clay McLeod Chapman,Missing,3.60,3557
The Birds and Other Stories (ebook),Daphne du Maurier,Missing,4.06,9422
The Association (Mass Market Paperback),Bentley Little,Missing,3.89,5096
The Transition of H. P. Lovecraft: The Road to Madness (Paperback),H.P. Lovecraft,Missing,4.31,9793
A Dark Matter (Hardcover),Peter Straub,Missing,2.97,4371
"Nailbiter, Vol. 1: There Will Be Blood (Paperback)",Joshua Williamson,Missing,4.04,5867
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
Breed (Hardcover),Chase Novak,Missing,3.16,4135
Abandon (Kindle Edition),Blake Crouch,Missing,3.74,21372
"Contagious (Infected, #2)",Scott Sigler,Missing,4.12,10474
Out (Paperback),Natsuo Kirino,Missing,3.95,32701
The Sundial (Paperback),Shirley Jackson,Missing,3.80,4648
"Magic Cottage, Das Haus auf dem Land (Paperback)",James Herbert,Missing,3.87,6674
"Blindsight (Firefall, #1)",Peter Watts,Missing,4.01,34387
"The Scarecrow Walks at Midnight (Goosebumps, #20)",R.L. Stine,Missing,3.69,10529
The Colorado Kid (Mass Market Paperback),Stephen King,Missing,3.37,44616
"The Cabinet of Curiosities (Pendergast, #3; Nora Kelly, #0.5)",Douglas Preston,Missing,4.26,46252
Infidel (Paperback),Pornsak Pichetshote,Missing,3.87,2789
"Woman, Eating (Hardcover)",Claire Kohda,Missing,3.56,4282
"The Whispering Dead (Gravekeeper, #1)",Darcy Coates,Missing,4.06,3687
"New Moon (The Twilight Saga, #2)",Stephenie Meyer,Missing,3.58,1740253
"The Isle of Blood (The Monstrumologist, #3)",Rick Yancey,Missing,4.24,4944
The Honeys (Hardcover),Ryan La Sala,Missing,4.11,2304
Camp Slaughter (Kindle Edition),Sergio   Gomez,Missing,3.50,1932
The Voice of the Night (Mass Market Paperback),Dean Koontz,Missing,3.96,19165
"March to War (The Walking Dead, #19)",Robert Kirkman,Missing,4.22,9812
Dweller (Paperback),Jeff Strand,Missing,3.99,2902
Dracula the Un-Dead (Hardcover),Dacre Stoker,Missing,3.14,5996
"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,Missing,4.12,252396
Living Dead Girl (Hardcover),Elizabeth Scott,Missing,3.80,29911
約束のネバーランド 1 [Yakusoku no Neverland 1] (Paperback),Kaiu Shirai,Missing,4.46,53117
The Resurrectionist: The Lost Work of Dr. Spencer Black (Hardcover),E.B. Hudspeth,Missing,3.59,5530
The Conqueror Worms (Paperback),Brian Keene,Missing,3.89,4191
Black Mad Wheel (Kindle Edition),Josh Malerman,Missing,3.28,4921
The Pilo Family Circus (Paperback),Will Elliott,Missing,3.83,3530
The Mysteries of Udolpho (Paperback),Ann Radcliffe,Missing,3.40,14462
"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan,Missing,4.17,26321
Nettle & Bone (Hardcover),T. Kingfisher,Missing,4.27,15396
The Illustrated Man (Paperback),Ray Bradbury,Missing,4.13,90121
Shattered (Mass Market Paperback),Dean Koontz,Missing,3.91,21143
"Slawter (The Demonata, #3)",Darren Shan,Missing,4.17,13966
"The Wolf Gift (The Wolf Gift Chronicles, #1)",Anne Rice,Missing,3.56,26974
Such a Pretty Smile (Hardcover),Kristi DeMeester,Missing,3.39,2349
"Autumn (Autumn, #1)",David Moody,Missing,3.67,6680
Second Child (Paperback),John Saul,Missing,3.92,7657
A God in the Shed (A God in the Shed #1),J.-F. Dubeau,Missing,3.50,2488
"The Silver Eyes (Five Nights at Freddy's, #1)",Scott Cawthon,Missing,4.16,13990
"Endurance (Afraid, #3)",Jack Kilborn,Missing,3.93,5474
"The Suffering (The Girl from the Well, #2)",Rin Chupeco,Missing,4.15,3575
"Bunnicula (Bunnicula, #1)",Deborah Howe,Missing,3.87,66091
The Lost (Paperback),Jack Ketchum,Missing,3.77,3711
"Not Even Bones (Market of Monsters, #1)",Rebecca Schaeffer,Missing,4.17,10454
"Nocturnes (Nocturnes, #1)",John Connolly,Missing,3.92,5487
"Allies of the Night (Cirque du Freak, #8)",Darren Shan,Missing,4.19,25312
"Parasite (Parasitology, #1)",Mira Grant,Missing,3.67,16116
Child of God (Paperback),Cormac McCarthy,Missing,3.84,38474
Tales of the Cthulhu Mythos (Paperback),Jim Turner,Missing,4.21,4673
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
"My Sweet Audrina (Audrina, #1)",V.C. Andrews,Missing,3.87,26259
"Trapped (Afraid, #2)",Jack Kilborn,Missing,3.87,5440
The Tomb and Other Tales (Paperback),H.P. Lovecraft,Missing,4.23,7192
Run (Kindle Edition),Blake Crouch,Missing,3.86,13929
"The World of Lore: Monstrous Creatures (The World of Lore, #1)",Aaron Mahnke,Missing,3.94,5493
"The Walking Dead, Book Two (Hardcover)",Robert Kirkman,Missing,4.34,14341
Mr. Splitfoot (Hardcover),Samantha Hunt,Missing,3.65,7178
Beautiful Darkness (Hardcover),Fabien Vehlmann,Missing,3.87,9309
Rotters (Hardcover),Daniel Kraus,Missing,3.65,3482
"The Flood (Blackwater, #1)",Michael McDowell,Missing,3.99,4539
In the Dark (Paperback),Richard Laymon,Missing,3.86,4626
Starve Acre (Hardcover),Andrew Michael Hurley,Missing,3.77,5200
"The Girl Who Cried Monster (Goosebumps, #8)",R.L. Stine,Missing,3.52,7734
Blanky (Kindle Edition),Kealan Patrick Burke,Missing,3.82,2306
The Case Against Satan (Paperback),Ray Russell,Missing,3.68,1568
"Be Careful What You Wish For... (Goosebumps, #12)",R.L. Stine,Missing,3.67,10922
"Winter Tide (The Innsmouth Legacy, #1)",Ruthanna Emrys,Missing,3.75,3139
City of the Dead (The Rising #2),Brian Keene,Missing,3.89,5996
The Beast House (Paperback),Richard Laymon,Missing,3.80,4451
"All Out War Part 1 (The Walking Dead, #20)",Robert Kirkman,Missing,4.21,9332
Urban Gothic (Paperback),Brian Keene,Missing,3.74,3368
"The Umbrella Conspiracy (Resident Evil, #1)",S.D. Perry,Missing,3.92,7054
Hangsaman (Mass Market Paperback),Shirley Jackson,Missing,3.77,6364
Melmoth the Wanderer (Paperback),Charles Maturin,Missing,3.71,4769
"Killers of the Dawn (Cirque Du Freak, #9)",Darren Shan,Missing,4.22,24718
"Books of Blood, Volumes Four to Six (Books of Blood, #4-6)",Clive Barker,Missing,4.29,3983
The Sentinel (Mass Market Paperback),Jeffrey Konvitz,Missing,3.85,7203
"Deadspawn (Necroscope, #5)",Brian Lumley,Missing,4.14,4551
The Haunted Forest Tour (Kindle Edition),James A. Moore,Missing,3.83,3146
The Haunting of Gillespie House (Kindle Edition),Darcy Coates,Missing,3.67,6184
"The Road to Woodbury (The Walking Dead: Novels, #2)",Robert Kirkman,Missing,3.70,10443
Red Moon (Hardcover),Benjamin Percy,Missing,3.36,5797
The Vision (Paperback),Dean Koontz,Missing,3.84,15014
"Dead Man's Song (Pine Deep, #2)",Jonathan Maberry,Missing,4.09,3664
One Door Away from Heaven (Mass Market Paperback),Dean Koontz,Missing,3.99,21714
The Rust Maidens (Paperback),Gwendolyn Kiste,Missing,3.74,1497
"Deathless Divide (Dread Nation, #2)",Justina Ireland,Missing,4.17,9610
"Red Queen (The Chronicles of Alice, #2)",Christina Henry,Missing,3.83,11855
Lost Souls (Dean Koontz's Frankenstein #4),Dean Koontz,Missing,3.91,13152
Blue World (Mass Market Paperback),Robert McCammon,Missing,3.96,5192
"Long Lankin (Long Lankin, #1)",Lindsey Barraclough,Missing,3.73,3195
Juniper & Thorn (Hardcover),Ava Reid,Missing,3.77,3505
Leave the World Behind (Hardcover),Rumaan Alam,Missing,3.20,109188
"Bad Moon Rising (Pine Deep, #3)",Jonathan Maberry,Missing,4.17,4070
"The Hollow Boy (Lockwood & Co., #3)",Jonathan Stroud,Missing,4.38,16837
Where They Wait (Hardcover),Scott  Carson,Missing,3.61,2611
The Women in the Walls (Hardcover),Amy Lukavics,Missing,3.23,2558
Violin (Paperback),Anne Rice,Missing,3.32,18713
The Wine-Dark Sea (Paperback),Robert Aickman,Missing,4.10,1689
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
Crossroads (Paperback),Laurel Hightower,Missing,4.13,1561
"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,Missing,4.00,211508
The House (Mass Market Paperback),Bentley Little,Missing,3.69,3959
Crota (Mass Market Paperback),Owl Goingback,Missing,3.84,1015
"Every Heart a Doorway (Wayward Children, #1)",Seanan McGuire,Missing,3.82,94037
"My Life as a White Trash Zombie (White Trash Zombie, #1)",Diana Rowland,Missing,3.94,13009
The Stand: Captain Trips (Hardcover),Roberto Aguirre-Sacasa,Missing,4.46,67071
"Blackwater: The Complete Caskey Family Saga (Blackwater, #1-6)",Michael McDowell,Missing,4.40,3368
Survive the Night (Hardcover),Danielle Vega,Missing,3.22,5107
The Lurking Fear and Other Stories (Paperback),H.P. Lovecraft,Missing,4.09,3075
Secret Santa (Paperback),Andrew Shaffer,Missing,3.51,2502
Flight or Fright: 17 Turbulent Tales (Hardcover),Stephen King,Missing,3.49,5561
No Exit (Kindle Edition),Taylor  Adams,Missing,4.03,107795
Security (Hardcover),Gina Wohlsdorf,Missing,3.28,3448
Shadowfires (Paperback),Leigh Nichols,Missing,3.79,13029
"I Am Behind You (Platserna, #1)",John Ajvide Lindqvist,Missing,3.35,3858
Neonomicon (Paperback),Alan Moore,Missing,3.45,5913
Cows (Paperback),Matthew Stokoe,Missing,3.11,4599
The Haunting of Blackwood House (Paperback),Darcy Coates,Missing,3.87,7410
Diary (Paperback),Chuck Palahniuk,Missing,3.63,75489
The Man in the Picture (Hardcover),Susan         Hill,Missing,3.61,5046
"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,Missing,4.01,198141
Verity (Paperback),Colleen Hoover,Missing,4.41,1284729
"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",Steve Hockensmith,Missing,3.49,22010
The Lovely Bones (Mass Market Paperback),Alice Sebold,Missing,3.84,2218214
The Face of Fear (Hardcover),Brian Coffey,Missing,3.86,16970
Don't Look Now and Other Stories (Kindle Edition),Daphne du Maurier,Missing,3.83,7336
Nocturnal (Hardcover),Scott Sigler,Missing,4.05,5626
The Shadow Out of Time (Paperback),H.P. Lovecraft,Missing,3.89,4237
Follow You Home (Paperback),Mark  Edwards,Missing,3.92,47726
Origin (Konrath/Kilborn Collective #2),J.A. Konrath,Missing,3.80,6079
The Husband (Hardcover),Dean Koontz,Missing,3.81,45962
The Chill (Hardcover),Scott  Carson,Missing,3.61,4792
Gone Girl (Paperback),Gillian Flynn,Missing,4.11,2754100
"The Fold (Threshold, #2)",Peter Clines,Missing,3.87,28708
"Damned (Damned, #1)",Chuck Palahniuk,Missing,3.39,51322
In the Shadow of Spindrift House (Hardcover),Mira Grant,Missing,3.67,1669
"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",Carrie Ryan,Missing,4.03,22349
To Be Devoured (Kindle Edition),Sara Tantlinger,Missing,3.92,1540
Moon of the Crusted Snow (Paperback),Waubgeshig Rice,Missing,3.88,15029
Little Darlings (Hardcover),Melanie Golding,Missing,3.64,11344
"My Sister, the Serial Killer (Hardcover)",Oyinkan Braithwaite,Missing,3.70,240229
"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,Missing,3.72,1548547
Marina (Paperback),Carlos Ruiz Zafón,Missing,4.10,62520
The Violence (Hardcover),Delilah S. Dawson,Missing,3.90,4080
The Girls Are Never Gone (Hardcover),Sarah Glenn Marsh,Missing,3.64,1591
Pan's Labyrinth: The Labyrinth of the Faun (Hardcover),Guillermo del Toro,Missing,4.27,14474
The Lake of Souls (Cirque du Freak #10),Darren Shan,Missing,4.18,22924
Sphere (Paperback),Michael Crichton,Missing,3.82,176261
My Work is Not Yet Done: Three Tales of Corporate Horror (Hardcover),Thomas Ligotti,Missing,3.88,2607
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
Intercepts (Kindle Edition),T.J. Payne,Missing,4.10,4934
"The Nightmare Room (The Messy Man, #1)",Chris   Sorensen,Missing,3.73,2189
"Hold Me Closer, Necromancer (Necromancer, #1)",Lish McBride,Missing,3.89,17347
The Most Dangerous Game (Paperback),Richard Connell,Missing,3.94,49061
"Piano Lessons Can Be Murder (Goosebumps, #13)",R.L. Stine,Missing,3.57,7965
The Devourers (Hardcover),Indra Das,Missing,3.76,3875
"The Bad Death of Eduard Delacroix (The Green Mile, #4)",Stephen King,Missing,4.54,16866
The Horror Stories of Robert E. Howard (Paperback),Robert E. Howard,Missing,4.13,2693
"Bec (The Demonata, #4)",Darren Shan,Missing,4.17,12960
Extasia (Hardcover),Claire Legrand,Missing,3.54,1466
No Longer Human (Hardcover),Junji Ito,Missing,4.25,7705
"All Out War Part 2 (The Walking Dead, #21)",Robert Kirkman,Missing,4.11,8042
"Dark Hollow (Levi Stoltzfus, #1)",Brian Keene,Missing,3.88,3518
From Below (Paperback),Darcy Coates,Missing,4.17,2671
The Atrocities (Kindle Edition),Jeremy C. Shipp,Missing,3.21,1432
"In a Dark, Dark Wood (Paperback)",Ruth Ware,Missing,3.72,295113
"Offspring (Dead River, #2)",Jack Ketchum,Missing,3.81,3356
"The Name of the Star (Shades of London, #1)",Maureen Johnson,Missing,3.88,51727
"City Infernal (City Infernal, #1)",Edward Lee,Missing,3.79,3161
"The Devil You Know (Felix Castor, #1)",Mike Carey,Missing,3.80,16178
"The Mouse on the Mile (The Green Mile, #2)",Stephen King,Missing,4.48,16343
Dead Inside (Paperback),Chandler Morrison,Missing,3.32,3863
The Corset (Hardcover),Laura  Purcell,Missing,4.16,10864
"Hunting Prince Dracula (Stalking Jack the Ripper, #2)",Kerri Maniscalco,Missing,4.24,54487
Moon (Paperback),James Herbert,Missing,3.64,3785
The White People and Other Weird Stories (Paperback),Arthur Machen,Missing,4.01,1892
Songs of a Dead Dreamer (Paperback),Thomas Ligotti,Missing,4.05,2087
"Between the Devil and the Deep Blue Sea (Between, #1)",April Genevieve Tucholke,Missing,3.56,14199
When Darkness Loves Us (Hardcover),Elizabeth Engstrom,Missing,4.04,1159
"Dead City (Dead World, #1)",Joe McKinney,Missing,3.77,6210
"Lord of the Shadows (Cirque Du Freak, #11)",Darren Shan,Missing,4.22,21767
The Hungry Moon (Mass Market Paperback),Ramsey Campbell,Missing,3.60,1759
The Keeper (Keeper #1),Sarah Langan,Missing,3.32,2214
Ancient Sorceries and Other Weird Stories (Paperback),Algernon Blackwood,Missing,4.11,2003
"A New Beginning (The Walking Dead, #22)",Robert Kirkman,Missing,4.25,8379
The Small Hand (Hardcover),Susan         Hill,Missing,3.46,6346
Sacrament (Paperback),Clive Barker,Missing,3.76,5075
To Break a Covenant (Hardcover),Alison Ames,Missing,3.70,872
The God Project (Paperback),John Saul,Missing,3.92,10978
The Secret of Ventriloquism (Hardcover),Jon Padgett,Missing,3.92,1695
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,Missing,3.99,617141
Baal (Paperback),Robert McCammon,Missing,3.58,4736
Night in the Lonesome October (Paperback),Richard Laymon,Missing,3.87,3618
"The Creeping Shadow (Lockwood & Co., #4)",Jonathan Stroud,Missing,4.51,14182
"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,Missing,3.85,15709
"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,Missing,3.56,34659
"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,Missing,3.91,57874
"Preacher, Volume 1: Gone to Texas (Comics)",Garth Ennis,Missing,4.15,73215
The Gathering Dark: An Anthology of Folk Horror (Hardcover),Tori Bovalino,Missing,3.68,661
All These Bodies (Hardcover),Kendare Blake,Missing,3.30,5733
Missing,Missing,Missing,0,0
Missing,Missing,Missing,0,0
"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,Missing,4.05,90124
The Beauty (Paperback),Aliya Whiteley,Missing,3.59,2420
"Night of the Living Dummy II (Goosebumps, #31)",R.L. Stine,Missing,3.72,7720
Zom-B (Hardcover),Darren Shan,Missing,3.58,7961
"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,Missing,4.28,226061
