Title,Author,Year,Rating,Raters
"My Favorite Thing Is Monsters, Vol. 1 (My Favorite Thing Is Monsters, #1)",Emil Ferris,2017,4.22,20108
"Prince Lestat (The Vampire Chronicles, #11)",Anne Rice,2014,3.82,22020
"My Soul to Keep (African Immortals, #1)",Tananarive Due,1997,4.15,5587
Falling Angel (Hardcover),William Hjortsberg,1978,3.91,4608
"The Tomb (Repairman Jack, #1)",F. Paul Wilson,1984,4.05,8296
Wormwood (Mass Market Paperback),Poppy Z. Brite,1993,3.92,5534
Shutter (Hardcover),Courtney Alameda,2015,3.77,2838
"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,2020,4.29,39567
The Enigma of Amigara Fault (ebook),Junji Ito,2002,4.35,6847
"The Living Dead (The Living Dead, #1)",John Joseph Adams,2008,3.85,9082
"Trials of Death (Cirque Du Freak, #5)",Darren Shan,2001,4.25,30299
The Woods Are Always Watching (Hardcover),Stephanie Perkins,2021,3.08,6320
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,2004,4.46,259567
Dark Tales (Hardcover),Shirley Jackson,2016,4.02,5465
Strange Highways (Hardcover),Dean Koontz,1995,3.87,19481
Wonderland (Hardcover),Zoje Stage,2020,3.11,3793
Riding the Bullet (Audio Cassette),Stephen King,2000,3.65,16536
Goblin (Hardcover),Josh Malerman,2017,3.42,3693
Apartment 16 (Paperback),Adam Nevill,2010,3.19,4662
"Welcome to Camp Nightmare  (Goosebumps, #9)",R.L. Stine,1993,3.78,15524
"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz,2012,3.98,27479
The Book Eaters (Hardcover),Sunyi Dean,2022,3.78,8057
The Fervor (Hardcover),Alma Katsu,2022,3.67,1933
And Then There Were None (Paperback),Agatha Christie,1939,4.28,1129590
"The Last Town (Wayward Pines, #3)",Blake Crouch,2014,4.09,52966
The Wolfen (Paperback),Whitley Strieber,1978,3.84,7139
Twelve Nights at Rotter House (Paperback),J.W. Ocker,2019,3.43,2559
"Frozen Charlotte (Frozen Charlotte, #1)",Alex Bell,2014,4.22,8999
"Wayward (Wayward Pines, #2)",Blake Crouch,2013,4.14,57775
The Nest (Kindle Edition),Kenneth Oppel,2015,3.73,9944
Sensor (Hardcover),Junji Ito,2019,3.59,5881
The Dead Girls of Hysteria Hall (Hardcover),Katie Alender,2015,3.98,6886
Little Star (Hardcover),John Ajvide Lindqvist,2010,3.63,6765
You've Lost a Lot of Blood (Paperback),Eric LaRocca,2022,3.44,3009
The House of Thunder (Mass Market Paperback),Leigh Nichols,1982,3.8,18267
Basketful of Heads (Hardcover),Joe Hill,2020,4.08,4569
"Revival, Vol. 1: You're Among Friends (Paperback)",Tim Seeley,2012,3.86,8498
The Hiding Place (Hardcover),C.J. Tudor,2019,3.62,27907
"The Black Barn (Gideon Falls, #1)",Jeff Lemire,2018,4.15,6716
"Ashes (Ashes Trilogy, #1)",Ilsa J. Bick,2011,3.94,25006
Creature (Paperback),John Saul,1989,3.85,10980
Herbert West—Reanimator (Paperback),H.P. Lovecraft,1922,3.85,5703
"Agents of Dreamland (Tinfoil Dossier, #1)",Caitlín R. Kiernan,2017,3.67,3763
Violet (Paperback),Scott   Thomas,2019,3.56,2161
Endless Night (Paperback),Richard Laymon,1993,3.93,5264
"I Don't Want to Kill You (John Cleaver, #3)",Dan Wells,2011,4.23,10518
Darkness on the Edge of Town (Paperback),Brian Keene,2008,3.66,3655
The Remaking (Paperback),Clay McLeod Chapman,2019,3.25,2066
"Contagion (Contagion, #1)",Erin Bowman,2018,3.89,5315
A Lush and Seething Hell: Two Tales of Cosmic Horror (Hardcover),John Hornor Jacobs,2019,3.85,2027
Cold Hand in Mine: Strange Stories (Hardcover),Robert Aickman,1974,3.98,2888
"Dearly Devoted Dexter (Dexter, #2)",Jeff Lindsay,2005,3.86,47771
"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,2003,4.01,228960
Tales of Mystery and Imagination (Hardcover),Edgar Allan Poe,1842,4.12,9036
Dissolving Classroom (Paperback),Junji Ito,2013,3.81,6919
"The Whispering Skull (Lockwood & Co., #2)",Jonathan Stroud,2014,4.34,21279
"The Killing Dance (Anita Blake, Vampire Hunter, #6)",Laurell K. Hamilton,1997,4.13,70954
Wounds: Six Stories from the Border of Hell (Hardcover),Nathan Ballingrud,2019,4.08,2370
In a Glass Darkly (Paperback),J. Sheridan Le Fanu,1872,3.84,4973
"Alien: Out of the Shadows (Canonical Alien Trilogy, #1)",Tim Lebbon,2013,3.8,9823
The Hollow Ones (Hardcover),Guillermo del Toro,2020,3.69,5989
"Swamp Thing, Vol. 1: Saga of the Swamp Thing (Paperback)",Alan Moore,1983,4.22,25502
The Legend of Sleepy Hollow and Other Stories (Paperback),Washington Irving,1820,3.93,54375
The Howling (Mass Market Paperback),Gary Brandner,1977,3.95,13522
The Lighthouse Witches (Paperback),C.J.  Cooke,2021,3.98,10240
"A Deadly Education (The Scholomance, #1)",Naomi Novik,2020,4.01,106242
1984 (Paperback),George Orwell,1949,4.19,3977561
One Rainy Night (Paperback),Richard Laymon,1991,3.86,4088
The Bright Lands (Hardcover),John Fram,2020,3.42,3805
Thin Air: A Ghost Story (Hardcover),Michelle Paver,2016,3.82,6258
Pretty Girls (Paperback),Karin Slaughter,2015,4.03,249646
Hemlock Grove (Paperback),Brian McGreevy,2012,3.48,6729
Mary: An Awakening of Terror (Paperback),Nat Cassidy,2022,3.91,1158
Tell Me I’m Worthless (Paperback),Alison Rumfitt,2021,4.06,1860
And Then I Woke Up (Paperback),Malcolm Devlin,2022,3.61,1601
Coraline (Hardcover),P. Craig Russell,2002,4.05,31661
"Something is Killing the Children, Vol. 2 (Paperback)",James Tynion IV,2020,4.26,5724
"Alice in Zombieland (White Rabbit Chronicles, #1)",Gena Showalter,2012,4.03,42676
"The Ghost Next Door  (Goosebumps, #10)",R.L. Stine,1993,3.77,10447
Cuckoo Song (Paperback),Frances Hardinge,2014,3.96,7733
"The Werewolf of Fever Swamp (Goosebumps, #14)",R.L. Stine,1993,3.84,14445
The Fifth Child (Paperback),Doris Lessing,1988,3.6,18120
Little Eve (Hardcover),Catriona Ward,2018,3.89,1776
"Carter & Lovecraft (Carter & Lovecraft, #1)",Jonathan L. Howard,2015,3.86,5426
1922,Stephen King,2010,3.92,11998
House of Small Shadows (Hardcover),Adam Nevill,2013,3.4,2757
"Dead of Night (Dead of Night, #1)",Jonathan Maberry,2011,3.98,6528
Gil's All Fright Diner (Mass Market Paperback),A. Lee Martinez,2005,3.85,12762
A Night in the Lonesome October (Paperback),Roger Zelazny,1993,4.19,9895
Audrey Rose (Mass Market Paperback),Frank De Felitta,1975,3.89,21368
The Night Strangers (Hardcover),Chris Bohjalian,2011,3.18,16985
Ghoul (Paperback),Brian Keene,2007,3.86,4266
Prosper's Demon (Paperback),K.J. Parker,2020,3.73,4315
Lovesickness (Hardcover),Junji Ito,2011,4.03,5284
"Lair of Dreams (The Diviners, #2)",Libba Bray,2015,4.11,30234
"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan,2002,4.23,28811
I Know What You Did Last Summer (Paperback),Lois Duncan,1973,3.45,14511
"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,1998,4.08,67818
Castaways (Mass Market Paperback),Brian Keene,2009,3.61,3242
The Between (Paperback),Tananarive Due,1995,4.08,2371
Scary Stories Treasury (Hardcover),Alvin Schwartz,1981,4.32,9002
"Perdido Street Station (New Crobuzon, #1)",China Miéville,2000,3.97,65165
Empire of Wild (Hardcover),Cherie Dimaline,2019,3.76,8626
"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,1985,4.13,1805028
"Monstress, Vol. 2: The Blood (Paperback)",Marjorie M. Liu,2017,4.3,18015
"Graveminder (Graveminder, #1)",Melissa Marr,2011,3.49,12819
"Domain (Rats, #3)",James Herbert,1983,3.99,6213
The Lost Causes of Bleak Creek (Hardcover),Rhett McLaughlin,2019,3.94,10826
Let's Go Play at the Adams' (Paperback),Mendal W. Johnson,1974,3.5,2168
"Deadspeak (Necroscope, #4)",Brian Lumley,1990,4.14,5137
Dear Laura (Kindle Edition),Gemma Amor,2019,3.74,3040
The Shunned House (Kindle Edition),H.P. Lovecraft,1937,3.54,4970
After the People Lights Have Gone Off (Paperback),Stephen Graham Jones,2014,3.7,1665
"Dust & Decay (Rot & Ruin, #2)",Jonathan Maberry,2011,4.28,17524
"A Game of You (The Sandman, #5)",Neil Gaiman,1992,4.42,60405
Our Lady of Darkness (Mass Market Paperback),Fritz Leiber,1977,3.65,2106
Revelator (Hardcover),Daryl Gregory,2021,4.02,2787
The Eyes of Darkness (Hardcover),Dean Koontz,1981,3.82,30533
"What Comes After (The Walking Dead, #18)",Robert Kirkman,2013,4.22,10744
"東京喰種トーキョーグール 2 (Tokyo Ghoul, #2)",Sui Ishida,2012,4.44,32318
Mine (Paperback),Robert McCammon,1990,3.91,10396
The Walking Dead: Compendium Two (Paperback),Robert Kirkman,2012,4.52,18900
The Weird: A Compendium of Strange and Dark Stories (Paperback),Ann VanderMeer,2010,4.26,2175
"Demon Thief (The Demonata, #2)",Darren Shan,2005,4.16,15191
"The Two Dead Girls (The Green Mile, #1)",Stephen King,1996,4.51,34622
"Afterlife with Archie, Vol. 1: Escape from Riverdale (Paperback)",Roberto Aguirre-Sacasa,2014,4.06,6702
Japanese Tales of Mystery & Imagination (Paperback),Edogawa Rampo,1956,4.05,4320
The House with a Clock in Its Walls (Paperback),John Bellairs,1973,3.74,18602
The Yellow Wallpaper and Other Stories (Paperback),Charlotte Perkins Gilman,1892,4.05,82225
"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",Laurell K. Hamilton,2000,4.09,63031
"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,2011,4.03,168203
"Uncle Montague's Tales of Terror (Tales of Terror, #1)",Chris Priestley,2007,4.04,5372
"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,1998,4.05,64075
The Houseguest and Other Stories (Paperback),Amparo Dávila,2018,3.76,4830
"Let's Get Invisible! (Goosebumps, #6)",R.L. Stine,1993,3.57,10705
Alien (Paperback),Alan Dean Foster,1979,4.09,19404
Lost Boy Lost Girl (Mass Market Paperback),Peter Straub,2003,3.49,5140
The Color Out of Space (ebook),H.P. Lovecraft,1927,4.04,7099
Horseman: A Tale of Sleepy Hollow (Paperback),Christina Henry,2021,3.74,3689
My Dearest Darkest (Paperback),Kayla Cottingham,2022,3.83,2309
Follow Me to Ground (Hardcover),Sue Rainsford,2018,3.58,6872
Dark Rivers of the Heart (Paperback),Dean Koontz,1994,3.93,18725
The Darkest Evening of the Year (Hardcover),Dean Koontz,2008,3.76,27769
Dead Sea (Paperback),Brian Keene,2007,3.86,5405
"13 Bullets (Laura Caxton, #1)",David Wellington,2007,3.63,4285
"Monster, She Wrote: The Women Who Pioneered Horror and Speculative Fiction (Kindle Edition)",Lisa Kröger,2019,4.08,3299
"The Lamb Will Slaughter the Lion (Danielle Cain, #1)",Margaret Killjoy,2017,3.62,2881
The Mask (Paperback),Dean Koontz,1981,3.8,18618
Uncle Silas (Paperback),J. Sheridan Le Fanu,1864,3.74,6195
The Ceremonies (Mass Market Paperback),T.E.D. Klein,1984,3.83,2020
His Hideous Heart (Hardcover),Dahlia Adler,2019,3.57,2442
Shadows (Mass Market Paperback),John Saul,1992,3.94,11868
"House of Furies (House of Furies, #1)",Madeleine Roux,2017,3.78,6490
Helter Skelter: The True Story of the Manson Murders (Paperback),Vincent Bugliosi,1974,4.05,138159
"Blood Meridian, or the Evening Redness in the West (Paperback)",Cormac McCarthy,1985,4.16,129717
"If There Be Thorns (Dollanganger, #3)",V.C. Andrews,1981,3.77,46665
"Fatale, Vol. 1: Death Chases Me (Paperback)",Ed Brubaker,2012,3.89,9132
"American Vampire, Vol. 2 (Hardcover)",Scott Snyder,2011,4.06,12217
Comes the Blind Fury (Paperback),John Saul,1980,3.97,7080
Whisper Down the Lane (Hardcover),Clay McLeod Chapman,2021,3.6,3561
The Birds and Other Stories (ebook),Daphne du Maurier,1952,4.06,9426
Out (Paperback),Natsuo Kirino,1997,3.95,32713
The Association (Mass Market Paperback),Bentley Little,2001,3.89,5095
The Transition of H. P. Lovecraft: The Road to Madness (Paperback),H.P. Lovecraft,1996,4.31,9793
A Dark Matter (Hardcover),Peter Straub,2010,2.97,4371
"Nailbiter, Vol. 1: There Will Be Blood (Paperback)",Joshua Williamson,2014,4.04,5868
Breed (Hardcover),Chase Novak,2012,3.16,4135
Abandon (Kindle Edition),Blake Crouch,2009,3.74,21373
"Contagious (Infected, #2)",Scott Sigler,2008,4.12,10474
The Sundial (Paperback),Shirley Jackson,1958,3.8,4650
"Magic Cottage, Das Haus auf dem Land (Paperback)",James Herbert,1986,3.87,6675
"Blindsight (Firefall, #1)",Peter Watts,2006,4.01,34393
"The Scarecrow Walks at Midnight (Goosebumps, #20)",R.L. Stine,1994,3.69,10532
The Colorado Kid (Mass Market Paperback),Stephen King,2005,3.37,44625
"The Cabinet of Curiosities (Pendergast, #3; Nora Kelly, #0.5)",Douglas Preston,2002,4.26,46260
"The Whispering Dead (Gravekeeper, #1)",Darcy Coates,2021,4.06,3688
Infidel (Paperback),Pornsak Pichetshote,2018,3.87,2792
The Honeys (Hardcover),Ryan La Sala,2022,4.11,2321
"New Moon (The Twilight Saga, #2)",Stephenie Meyer,2006,3.58,1740424
"The Isle of Blood (The Monstrumologist, #3)",Rick Yancey,2011,4.24,4944
"Woman, Eating (Hardcover)",Claire Kohda,2022,3.56,4298
Camp Slaughter (Kindle Edition),Sergio   Gomez,2019,3.5,1937
Living Dead Girl (Hardcover),Elizabeth Scott,2008,3.8,29913
The Voice of the Night (Mass Market Paperback),Dean Koontz,1980,3.96,19167
"March to War (The Walking Dead, #19)",Robert Kirkman,2013,4.22,9812
Dweller (Paperback),Jeff Strand,2010,3.99,2902
Dracula the Un-Dead (Hardcover),Dacre Stoker,2009,3.14,5997
"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,2004,4.12,252388
Nettle & Bone (Hardcover),T. Kingfisher,2022,4.27,15464
約束のネバーランド 1 [Yakusoku no Neverland 1] (Paperback),Kaiu Shirai,2016,4.46,53130
The Resurrectionist: The Lost Work of Dr. Spencer Black (Hardcover),E.B. Hudspeth,2013,3.59,5532
The Conqueror Worms (Paperback),Brian Keene,2005,3.89,4191
Black Mad Wheel (Kindle Edition),Josh Malerman,2017,3.28,4921
The Pilo Family Circus (Paperback),Will Elliott,2006,3.83,3530
The Mysteries of Udolpho (Paperback),Ann Radcliffe,1794,3.4,14464
"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan,2002,4.17,26323
The Illustrated Man (Paperback),Ray Bradbury,1951,4.13,90122
Shattered (Mass Market Paperback),Dean Koontz,1973,3.91,21144
"Slawter (The Demonata, #3)",Darren Shan,2006,4.17,13968
"The Wolf Gift (The Wolf Gift Chronicles, #1)",Anne Rice,2012,3.56,26977
Such a Pretty Smile (Hardcover),Kristi DeMeester,2022,3.39,2349
"Autumn (Autumn, #1)",David Moody,2001,3.67,6680
Second Child (Paperback),John Saul,1990,3.92,7657
A God in the Shed (A God in the Shed #1),J.-F. Dubeau,2017,3.5,2489
"The Silver Eyes (Five Nights at Freddy's, #1)",Scott Cawthon,2016,4.16,13998
"The Suffering (The Girl from the Well, #2)",Rin Chupeco,2015,4.15,3576
"Endurance (Afraid, #3)",Jack Kilborn,2010,3.93,5473
"Bunnicula (Bunnicula, #1)",Deborah Howe,1979,3.87,66094
The Lost (Paperback),Jack Ketchum,2001,3.77,3711
"Not Even Bones (Market of Monsters, #1)",Rebecca Schaeffer,2018,4.17,10458
"Nocturnes (Nocturnes, #1)",John Connolly,2004,3.92,5487
"Allies of the Night (Cirque du Freak, #8)",Darren Shan,2002,4.19,25314
"Parasite (Parasitology, #1)",Mira Grant,2013,3.67,16118
Child of God (Paperback),Cormac McCarthy,1973,3.84,38484
Tales of the Cthulhu Mythos (Paperback),Jim Turner,1990,4.21,4673
"The World of Lore: Monstrous Creatures (The World of Lore, #1)",Aaron Mahnke,2017,3.94,5493
"My Sweet Audrina (Audrina, #1)",V.C. Andrews,1982,3.87,26262
"Trapped (Afraid, #2)",Jack Kilborn,2010,3.87,5439
The Tomb and Other Tales (Paperback),H.P. Lovecraft,1965,4.23,7192
Run (Kindle Edition),Blake Crouch,2011,3.86,13932
"The Walking Dead, Book Two (Hardcover)",Robert Kirkman,2005,4.34,14341
Mr. Splitfoot (Hardcover),Samantha Hunt,2016,3.65,7179
Beautiful Darkness (Hardcover),Fabien Vehlmann,2009,3.87,9313
Rotters (Hardcover),Daniel Kraus,2011,3.65,3483
"The Flood (Blackwater, #1)",Michael McDowell,1983,3.99,4547
In the Dark (Paperback),Richard Laymon,1994,3.86,4627
Starve Acre (Hardcover),Andrew Michael Hurley,2019,3.77,5204
"The Girl Who Cried Monster (Goosebumps, #8)",R.L. Stine,1993,3.52,7736
Blanky (Kindle Edition),Kealan Patrick Burke,2017,3.82,2307
The Case Against Satan (Paperback),Ray Russell,1962,3.68,1569
"Be Careful What You Wish For... (Goosebumps, #12)",R.L. Stine,1993,3.67,10922
"Winter Tide (The Innsmouth Legacy, #1)",Ruthanna Emrys,2017,3.75,3139
City of the Dead (The Rising #2),Brian Keene,2005,3.89,5997
The Beast House (Paperback),Richard Laymon,1984,3.8,4452
"All Out War Part 1 (The Walking Dead, #20)",Robert Kirkman,2014,4.21,9332
Urban Gothic (Paperback),Brian Keene,2009,3.74,3369
"The Umbrella Conspiracy (Resident Evil, #1)",S.D. Perry,1998,3.92,7056
Hangsaman (Mass Market Paperback),Shirley Jackson,1951,3.77,6369
Melmoth the Wanderer (Paperback),Charles Maturin,1820,3.71,4769
"Killers of the Dawn (Cirque Du Freak, #9)",Darren Shan,2003,4.22,24720
"Books of Blood, Volumes Four to Six (Books of Blood, #4-6)",Clive Barker,1985,4.29,3983
The Sentinel (Mass Market Paperback),Jeffrey Konvitz,1974,3.85,7204
"Deadspawn (Necroscope, #5)",Brian Lumley,1991,4.14,4552
The Haunted Forest Tour (Kindle Edition),James A. Moore,2007,3.83,3147
The Haunting of Gillespie House (Kindle Edition),Darcy Coates,2015,3.67,6187
"The Road to Woodbury (The Walking Dead: Novels, #2)",Robert Kirkman,2012,3.7,10443
Red Moon (Hardcover),Benjamin Percy,2013,3.36,5797
The Vision (Paperback),Dean Koontz,1977,3.84,15014
"Dead Man's Song (Pine Deep, #2)",Jonathan Maberry,2007,4.09,3665
One Door Away from Heaven (Mass Market Paperback),Dean Koontz,2001,3.99,21715
The Rust Maidens (Paperback),Gwendolyn Kiste,2018,3.74,1497
"Deathless Divide (Dread Nation, #2)",Justina Ireland,2020,4.17,9612
"Red Queen (The Chronicles of Alice, #2)",Christina Henry,2016,3.83,11862
Juniper & Thorn (Hardcover),Ava Reid,2022,3.77,3517
Lost Souls (Dean Koontz's Frankenstein #4),Dean Koontz,2010,3.91,13153
"The Hollow Boy (Lockwood & Co., #3)",Jonathan Stroud,2015,4.38,16842
Blue World (Mass Market Paperback),Robert McCammon,1989,3.96,5192
"Long Lankin (Long Lankin, #1)",Lindsey Barraclough,2011,3.73,3195
Leave the World Behind (Hardcover),Rumaan Alam,2020,3.2,109213
"Bad Moon Rising (Pine Deep, #3)",Jonathan Maberry,2008,4.17,4072
Where They Wait (Hardcover),Scott  Carson,2021,3.61,2616
The Women in the Walls (Hardcover),Amy Lukavics,2016,3.23,2559
Violin (Paperback),Anne Rice,1997,3.32,18714
The Wine-Dark Sea (Paperback),Robert Aickman,1988,4.1,1690
Crossroads (Paperback),Laurel Hightower,2020,4.12,1568
"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,2005,4.0,211511
The House (Mass Market Paperback),Bentley Little,1997,3.69,3960
Crota (Mass Market Paperback),Owl Goingback,1996,3.84,1014
"Every Heart a Doorway (Wayward Children, #1)",Seanan McGuire,2016,3.82,94053
"My Life as a White Trash Zombie (White Trash Zombie, #1)",Diana Rowland,2011,3.94,13010
The Stand: Captain Trips (Hardcover),Roberto Aguirre-Sacasa,2009,4.46,67074
"Blackwater: The Complete Caskey Family Saga (Blackwater, #1-6)",Michael McDowell,1983,4.4,3371
Survive the Night (Hardcover),Danielle Vega,2015,3.22,5108
Cows (Paperback),Matthew Stokoe,1998,3.11,4602
The Lurking Fear and Other Stories (Paperback),H.P. Lovecraft,1923,4.09,3075
Secret Santa (Paperback),Andrew Shaffer,2020,3.51,2502
Flight or Fright: 17 Turbulent Tales (Hardcover),Stephen King,2018,3.49,5562
No Exit (Kindle Edition),Taylor  Adams,2018,4.03,107849
The Haunting of Blackwood House (Paperback),Darcy Coates,2015,3.86,7413
Security (Hardcover),Gina Wohlsdorf,2016,3.28,3448
Shadowfires (Paperback),Leigh Nichols,1987,3.79,13029
"I Am Behind You (Platserna, #1)",John Ajvide Lindqvist,2014,3.35,3858
Neonomicon (Paperback),Alan Moore,2010,3.45,5914
Diary (Paperback),Chuck Palahniuk,2003,3.63,75492
The Man in the Picture (Hardcover),Susan         Hill,2007,3.61,5046
"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,2006,4.01,198144
Verity (Paperback),Colleen Hoover,2018,4.41,1286850
"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",Steve Hockensmith,2007,3.49,22010
The Lovely Bones (Mass Market Paperback),Alice Sebold,2002,3.84,2218320
The Face of Fear (Hardcover),Brian Coffey,1977,3.86,16971
Don't Look Now and Other Stories (Kindle Edition),Daphne du Maurier,1971,3.83,7337
Nocturnal (Hardcover),Scott Sigler,2012,4.05,5627
The Shadow Out of Time (Paperback),H.P. Lovecraft,1936,3.89,4239
Follow You Home (Paperback),Mark  Edwards,2015,3.92,47726
Origin (Konrath/Kilborn Collective #2),J.A. Konrath,2009,3.8,6079
The Husband (Hardcover),Dean Koontz,2006,3.81,45963
The Chill (Hardcover),Scott  Carson,2020,3.61,4794
Gone Girl (Paperback),Gillian Flynn,2012,4.11,2754369
"The Fold (Threshold, #2)",Peter Clines,2015,3.87,28710
"Damned (Damned, #1)",Chuck Palahniuk,2011,3.39,51330
In the Shadow of Spindrift House (Hardcover),Mira Grant,2019,3.67,1670
Moon of the Crusted Snow (Paperback),Waubgeshig Rice,2018,3.88,15034
Little Darlings (Hardcover),Melanie Golding,2019,3.64,11352
"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",Carrie Ryan,2011,4.03,22350
To Be Devoured (Kindle Edition),Sara Tantlinger,2019,3.92,1541
"My Sister, the Serial Killer (Hardcover)",Oyinkan Braithwaite,2018,3.7,240299
"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,2008,3.72,1548673
Marina (Paperback),Carlos Ruiz Zafón,1999,4.1,62539
Sphere (Paperback),Michael Crichton,1987,3.82,176265
My Work is Not Yet Done: Three Tales of Corporate Horror (Hardcover),Thomas Ligotti,2002,3.88,2607
The Violence (Hardcover),Delilah S. Dawson,2022,3.9,4082
The Girls Are Never Gone (Hardcover),Sarah Glenn Marsh,2021,3.64,1594
Pan's Labyrinth: The Labyrinth of the Faun (Hardcover),Guillermo del Toro,2019,4.27,14476
The Lake of Souls (Cirque du Freak #10),Darren Shan,2002,4.18,22926
Intercepts (Kindle Edition),T.J. Payne,2019,4.1,4938
"The Nightmare Room (The Messy Man, #1)",Chris   Sorensen,2018,3.73,2189
"Hold Me Closer, Necromancer (Necromancer, #1)",Lish McBride,2010,3.9,17346
"The Bad Death of Eduard Delacroix (The Green Mile, #4)",Stephen King,1996,4.54,16867
The Most Dangerous Game (Paperback),Richard Connell,1924,3.94,49065
Extasia (Hardcover),Claire Legrand,2022,3.54,1468
"Piano Lessons Can Be Murder (Goosebumps, #13)",R.L. Stine,1993,3.57,7967
The Devourers (Hardcover),Indra Das,2016,3.76,3876
The Horror Stories of Robert E. Howard (Paperback),Robert E. Howard,1968,4.13,2693
"Bec (The Demonata, #4)",Darren Shan,2006,4.17,12961
From Below (Paperback),Darcy Coates,2022,4.16,2686
No Longer Human (Hardcover),Junji Ito,2019,4.25,7712
"All Out War Part 2 (The Walking Dead, #21)",Robert Kirkman,2014,4.11,8042
"Dark Hollow (Levi Stoltzfus, #1)",Brian Keene,2006,3.88,3518
"The Mouse on the Mile (The Green Mile, #2)",Stephen King,1996,4.48,16343
Dead Inside (Paperback),Chandler Morrison,2015,3.32,3870
The Atrocities (Kindle Edition),Jeremy C. Shipp,2018,3.21,1432
"In a Dark, Dark Wood (Paperback)",Ruth Ware,2015,3.72,295201
"Offspring (Dead River, #2)",Jack Ketchum,1991,3.81,3357
"The Name of the Star (Shades of London, #1)",Maureen Johnson,2011,3.88,51727
"City Infernal (City Infernal, #1)",Edward Lee,2001,3.79,3161
"The Devil You Know (Felix Castor, #1)",Mike Carey,2006,3.8,16179
The Corset (Hardcover),Laura  Purcell,2018,4.16,10865
"Hunting Prince Dracula (Stalking Jack the Ripper, #2)",Kerri Maniscalco,2017,4.24,54515
Moon (Paperback),James Herbert,1985,3.64,3785
The White People and Other Weird Stories (Paperback),Arthur Machen,1904,4.01,1892
Songs of a Dead Dreamer (Paperback),Thomas Ligotti,1986,4.05,2087
"Between the Devil and the Deep Blue Sea (Between, #1)",April Genevieve Tucholke,2013,3.56,14199
When Darkness Loves Us (Hardcover),Elizabeth Engstrom,1985,4.04,1160
"Dead City (Dead World, #1)",Joe McKinney,2006,3.77,6210
"Lord of the Shadows (Cirque Du Freak, #11)",Darren Shan,2005,4.22,21769
Ancient Sorceries and Other Weird Stories (Paperback),Algernon Blackwood,2001,4.11,2004
The Hungry Moon (Mass Market Paperback),Ramsey Campbell,1986,3.6,1759
The Keeper (Keeper #1),Sarah Langan,2006,3.32,2215
To Break a Covenant (Hardcover),Alison Ames,2021,3.7,872
"A New Beginning (The Walking Dead, #22)",Robert Kirkman,2014,4.25,8379
The Small Hand (Hardcover),Susan         Hill,2010,3.46,6347
Sacrament (Paperback),Clive Barker,1996,3.76,5075
The God Project (Paperback),John Saul,1982,3.92,10978
The Secret of Ventriloquism (Hardcover),Jon Padgett,2016,3.92,1696
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,2003,3.99,617187
Baal (Paperback),Robert McCammon,1978,3.58,4736
Night in the Lonesome October (Paperback),Richard Laymon,2001,3.87,3618
All These Bodies (Hardcover),Kendare Blake,2021,3.3,5743
"The Creeping Shadow (Lockwood & Co., #4)",Jonathan Stroud,2016,4.51,14196
"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,2010,3.85,15711
"Coffey's Hands (The Green Mile, #3)",Stephen King,1996,4.52,16838
"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,2006,3.56,34658
"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,2001,3.91,57873
"Preacher, Volume 1: Gone to Texas (Comics)",Garth Ennis,1995,4.15,73218
The Gathering Dark: An Anthology of Folk Horror (Hardcover),Tori Bovalino,2022,3.68,673
"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,2016,4.05,90144
The Beauty (Paperback),Aliya Whiteley,2014,3.59,2421
"Night of the Living Dummy II (Goosebumps, #31)",R.L. Stine,1995,3.72,7721
Zom-B (Hardcover),Darren Shan,2012,3.58,7961
"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,2011,4.28,226109
Kraken (Hardcover),China Miéville,2010,3.61,25159
Nathaniel (Paperback),John Saul,1984,3.84,5742
"Still Life With Crows (Pendergast, #4)",Douglas Preston,2003,4.2,35648
"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Ransom Riggs,2015,4.14,140063
